,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
5129,"SINGH, DR.",Hero,0,na,1,0.0,
5130,SINTARIIS,Hero,3,na,3,3.0,1.0
5131,SIR BENEDICT,Hero,9,na,5,10.0,0.9
5132,SIR,Hero,28,na,8,28.0,1.0
5133,SIROCCO,Hero,6,na,4,6.0,1.0
5134,SIRYN/THERESA ROURKE,Hero,585,na,78,3003.0,0.19480519480519481
5135,SISTER AGONY,Hero,12,na,6,15.0,0.8
5136,SISTER CHLOE,Hero,21,na,7,21.0,1.0
5137,SISTER DEATH,Hero,3,na,3,3.0,1.0
5138,SISTER DREAM,Hero,3,na,3,3.0,1.0
5139,SISTER KATRINA,Hero,0,na,1,0.0,
5140,SISTER MARIA,Hero,1,na,2,1.0,1.0
5141,SISTER NIL,Hero,5,na,4,6.0,0.8333333333333334
5142,SISTER PERPETUA,Hero,0,na,1,0.0,
5143,SISTER PLEASURE/SCAR,Hero,13,na,7,21.0,0.6190476190476191
5144,SISTER SALVATION,Hero,22,na,8,28.0,0.7857142857142857
5145,SISTER SOPHIA,Hero,1,na,2,1.0,1.0
5146,SITTING BULLSEYE/,Villain,10,na,5,10.0,1.0
5147,"SITWELL, JASPER",Villain,319,na,54,1431.0,0.22292103424178897
5148,SKADI,Hero,6,na,4,6.0,1.0
5149,SKAR,Hero,0,na,1,0.0,
5150,SKARABROUS,Hero,28,na,8,28.0,1.0
5151,SKARLET,Hero,1,na,2,1.0,1.0
5152,SKETCH/,Hero,0,na,1,0.0,
5153,SKEWER,Hero,0,na,1,0.0,
5154,SKIDS/SALLY BLEVINS,Hero,509,na,56,1540.0,0.33051948051948055
5155,SKIN/ANGELO ESPINOSA,Hero,190,na,37,666.0,0.2852852852852853
5156,SKIN II/DONNA BLISS,Hero,1,na,2,1.0,1.0
5157,SKINNER,Villain,1,na,2,1.0,1.0
5158,"SKIN, NYLA",Hero,6,na,4,6.0,1.0
5159,SKOLL,Hero,28,na,8,28.0,1.0
5160,SKOOKA,Hero,0,na,1,0.0,
5161,SKUL/JOHN SKULINOWSK,Hero,0,na,1,0.0,
5162,SKULLBUSTER,Villain,135,na,18,153.0,0.8823529411764706
5163,SKULLCRASHER/,Hero,0,na,1,0.0,
5164,SKULL-JACKET,Hero,3,na,3,3.0,1.0
5165,SKUNGE,Hero,6,na,4,6.0,1.0
5166,SKYE,Hero,0,na,1,0.0,
5167,SKYHAWK/WINSTON BILL,Hero,1,na,2,1.0,1.0
5168,SKYMAX/SK'YM'X/JAMES,Hero,3,na,3,3.0,1.0
5169,SKY-WALKER,Hero,1,na,2,1.0,1.0
5170,SLAB/KRIS ANDERSON,Hero,23,na,9,36.0,0.6388888888888888
5171,SLADE,Hero,21,na,7,21.0,1.0
5172,"SLAG/SLAGHT, DR. THE",Hero,6,na,4,6.0,1.0
5173,SLAMBEAUX,Hero,0,na,1,0.0,
5174,S'LAR,Hero,3,na,3,3.0,1.0
5175,SLASHER,Villain,0,na,1,0.0,
5176,SLASHER II,Villain,15,na,6,15.0,1.0
5177,SLAUGHTER II/CONSTAN,Hero,1,na,2,1.0,1.0
5178,SLAUGHTER,Hero,0,na,1,0.0,
5179,"SLAVINSKI, SALLY",Hero,1,na,2,1.0,1.0
5180,SLAYER/,Hero,0,na,1,0.0,
5181,SLEDGE,Hero,4,na,4,6.0,0.6666666666666666
5182,SLEEK,Hero,1,na,2,1.0,1.0
5183,SLEEPER,Hero,28,na,9,36.0,0.7777777777777778
5184,SLEEPWALKER,Hero,174,na,29,406.0,0.42857142857142855
5185,SLICE/,Hero,0,na,1,0.0,
5186,SLICK,Hero,1,na,2,1.0,1.0
5187,SLIDE,Hero,0,na,1,0.0,
5188,SLITHER,Villain,90,na,17,136.0,0.6617647058823529
5189,"SLOAN, ANNA",Hero,15,na,6,15.0,1.0
5190,"SLOAN, DR.",Hero,102,na,20,190.0,0.5368421052631579
5191,"SLOAN, FRED",Hero,27,na,11,55.0,0.4909090909090909
5192,"SLOAN, JASON",Hero,12,na,6,15.0,0.8
5193,SLOTH,Hero,3,na,3,3.0,1.0
5194,SLOTOTH,Hero,6,na,4,6.0,1.0
5195,"SLUGANSKI, ERNIE",Hero,0,na,1,0.0,
5196,SLUG/ULYSSES X. LUGM,Villain,55,na,14,91.0,0.6043956043956044
5197,SLUJ,Hero,1,na,2,1.0,1.0
5198,SLUK,Hero,1,na,2,1.0,1.0
5199,SLYDE,Hero,144,na,20,190.0,0.7578947368421053
5200,"SMALLWOOD, DAN",Hero,7,na,5,10.0,0.7
5201,SMART ALEC/ALEC THOR,Hero,1,na,2,1.0,1.0
5202,SMASHER,Hero,0,na,1,0.0,
5203,SMASHER II,Hero,6,na,4,6.0,1.0
5204,SMASHER III,Hero,1,na,2,1.0,1.0
5205,SMASHER IV,Hero,82,na,19,171.0,0.47953216374269003
5206,SMASHER V,Hero,0,na,1,0.0,
5207,SMEDLEY,Hero,0,na,1,0.0,
5208,"SMERDILOVISC, VICTOR",Hero,10,na,5,10.0,1.0
5209,SMILING TIGER/,Hero,1,na,2,1.0,1.0
5210,"SMITH, ANDY",Hero,0,na,1,0.0,
5211,"SMITH, COL. TOLLIVER",Hero,0,na,1,0.0,
5212,"SMITH, DAPHNE",Hero,0,na,1,0.0,
5213,"SMITH, DR. ARMSTRONG",Hero,3,na,3,3.0,1.0
5214,"SMITH, HELEN BACK",Hero,0,na,1,0.0,
5215,"SMITH, JOE",Hero,24,na,8,28.0,0.8571428571428571
5216,"SMITH, KEVIN",Hero,15,na,6,15.0,1.0
5217,"SMITH, MANDY",Hero,6,na,4,6.0,1.0
5218,"SMITH, MARTY LOUIS L",Hero,28,na,11,55.0,0.509090909090909
5219,"SMITH, SIR DENIS NAY",Hero,12,na,8,28.0,0.42857142857142855
5220,"SMITHSON, T.B.",Hero,10,na,5,10.0,1.0
5221,"SMITH, WANDA JO BIAL",Hero,3,na,3,3.0,1.0
5222,SMOKESCREAM/,Hero,1,na,2,1.0,1.0
5223,SMOKESCREEN/,Hero,43,na,12,66.0,0.6515151515151515
5224,SMUGGLER II/CONRAD J,Hero,59,na,12,66.0,0.8939393939393939
5225,"SMYTHE, ALISTAIR ALP",Villain,45,na,12,66.0,0.6818181818181818
5226,"SMYTHE, SPENCER",Hero,38,na,10,45.0,0.8444444444444444
5227,SNAGG,Hero,6,na,4,6.0,1.0
5228,SNAKE,Hero,3,na,3,3.0,1.0
5229,SNAKEBITE/,Hero,6,na,4,6.0,1.0
5230,SNAKE-EYES,Hero,6,na,4,6.0,1.0
5231,SNAKESKIN II/,Hero,6,na,4,6.0,1.0
5232,SNAPDRAGON/SHEOKE SA,Hero,322,na,26,325.0,0.9907692307692307
5233,SNARE,Hero,10,na,5,10.0,1.0
5234,"SNIDER, DET. LOU",Hero,10,na,5,10.0,1.0
5235,SNIPER/VON BURIAN,Hero,0,na,1,0.0,
5236,"SNIPES, DET.",Hero,12,na,6,15.0,0.8
5237,SNOWBIRD | MUTANT X-,Hero,3,na,3,3.0,1.0
5238,SNOWBIRD/NARYA/ANNE,Hero,258,na,40,780.0,0.33076923076923076
5239,SNOWBLIND/,Hero,3,na,3,3.0,1.0
5240,"SNOW, CHARLIE",Hero,11,na,6,15.0,0.7333333333333333
5241,SNOW QUEEN/GITTE,Hero,0,na,1,0.0,
5242,"SNOW, TANDY",Hero,41,na,11,55.0,0.7454545454545455
5243,"SNOW, VICTORIA",Villain,0,na,1,0.0,
5244,"SOAP, DET.",Hero,6,na,4,6.0,1.0
5245,SOCRATES SOCK,Hero,5,na,4,6.0,0.8333333333333334
5246,SODIUM,Hero,20,na,8,28.0,0.7142857142857143
5247,"SOFEN, KARL AUGUST",Hero,120,na,16,120.0,1.0
5248,"SOFEN, MARION",Hero,120,na,16,120.0,1.0
5249,SOLARR,Hero,9,na,6,15.0,0.6
5250,SOLAR WIND,Hero,3,na,3,3.0,1.0
5251,"SOLE, MAJOR REMINGTO",Hero,6,na,4,6.0,1.0
5252,"SOLE, RANSOME",Hero,21,na,7,21.0,1.0
5253,SOLO/,Hero,79,na,17,136.0,0.5808823529411765
5254,SOMBRE,Hero,1,na,2,1.0,1.0
5255,"SOMERS, JOHNATHAN",Hero,0,na,1,0.0,
5256,"SOMERS, KATHY",Hero,1,na,2,1.0,1.0
5257,"SOMMERS, APRIL",Hero,15,na,7,21.0,0.7142857142857143
5258,SOMON,Hero,0,na,1,0.0,
5259,"SONDHEIM, ERICA",Hero,53,na,15,105.0,0.5047619047619047
5260,SONIC,Hero,1,na,2,1.0,1.0
5261,SOPHIE,Hero,24,na,8,28.0,0.8571428571428571
5262,SORRENTINO/SORRENTIN,Hero,13,na,7,21.0,0.6190476190476191
5263,SORROW/,Hero,1,na,2,1.0,1.0
5264,SOTEIRA,Hero,0,na,1,0.0,
5265,"SOTO, BERNARD",Hero,6,na,4,6.0,1.0
5266,SOUL-EATER,Hero,10,na,5,10.0,1.0
5267,SOULFIRE/JASON MALDO,Hero,1,na,2,1.0,1.0
5268,SOUL MAN/FATHER JASO,Hero,6,na,4,6.0,1.0
5269,SOUNDBYTE/,Hero,1,na,2,1.0,1.0
5270,"SOUSA, PAUL",Hero,1,na,2,1.0,1.0
5271,"SOUTHERN, CANDY",Hero,490,na,57,1596.0,0.30701754385964913
5272,SPACE PHANTOM,Villain,51,na,16,120.0,0.425
5273,SPANKER/FRED HOVEL,Villain,10,na,5,10.0,1.0
5274,"SPAR, DR. KATHERINE",Hero,11,na,6,15.0,0.7333333333333333
5275,SPARK,Hero,1,na,2,1.0,1.0
5276,"SPARROW BEAR, MELLIS",Hero,0,na,1,0.0,
5277,SPARROW,Hero,1,na,2,1.0,1.0
5278,SPARX/AURELLE,Hero,1,na,2,1.0,1.0
5279,SPAT,Hero,19,na,7,21.0,0.9047619047619048
5280,"SPAULDING, JILL",Hero,0,na,1,0.0,
5281,"SPAULDING, PETER",Hero,5,na,5,10.0,0.5
5282,SPEAR,Hero,3,na,3,3.0,1.0
5283,SPECTRA/SELENA SLATE,Hero,0,na,1,0.0,
5284,"SPECTRUM, SINCLAIR",Hero,15,na,7,21.0,0.7142857142857143
5285,SPEEDBALL DOPPELGANG,Hero,300,na,28,378.0,0.7936507936507936
5286,SPEEDBALL II/DARRION,Hero,16,na,10,45.0,0.35555555555555557
5287,SPEEDBALL/ROBBIE BAL,Hero,912,na,107,5671.0,0.16081819784870394
5288,SPEEDFREEK/SHAPPE,Hero,0,na,1,0.0,
5289,SPELLBINDER/ERICA FO,Hero,0,na,1,0.0,
5290,"SPENCER, TRACY",Hero,1,na,2,1.0,1.0
5291,"SPERZEL, ANTON",Hero,3,na,3,3.0,1.0
5292,"SPETSBURO, GEN. YURI",Hero,6,na,4,6.0,1.0
5293,SPHINX,Hero,98,na,24,276.0,0.35507246376811596
5294,SPHINX III,Hero,6,na,4,6.0,1.0
5295,SPHINX II,Hero,21,na,9,36.0,0.5833333333333334
5296,SPIDERCIDE,Hero,59,na,15,105.0,0.5619047619047619
5297,SPIDER-MAN CLONE/BEN,Hero,517,na,64,2016.0,0.2564484126984127
5298,SPIDER-MAN III/MARTH,Hero,17,na,7,21.0,0.8095238095238095
5299,SPIDER-MAN/PETER PARKER,Hero,4129,na,352,61776.0,0.06683825433825434
5300,SPIDER-WOMAN DOPPELG,Hero,100,na,15,105.0,0.9523809523809523
5301,SPIDER-WOMAN II/JULI,Hero,885,na,97,4656.0,0.19007731958762886
5302,SPIDER-WOMAN IV/CHAR,Hero,6,na,4,6.0,1.0
5303,SPIDER-WOMAN/JESSICA,Hero,325,na,49,1176.0,0.2763605442176871
5304,SPIKE,Villain,0,na,1,0.0,
5305,SPIKEY,Hero,0,na,1,0.0,
5306,SPINNERET,Hero,3,na,3,3.0,1.0
5307,SPIRAL,Villain,286,na,39,741.0,0.38596491228070173
5308,SPIRAL II/ESTELLE GE,Villain,1,na,2,1.0,1.0
5309,SPIRIT OF '76/WILLIA,Hero,0,na,1,0.0,
5310,SPITE/,Hero,3,na,3,3.0,1.0
5311,SPITFIRE/LADY JACQUE,Hero,31,na,14,91.0,0.34065934065934067
5312,"SPITZ, BARRY",Hero,6,na,4,6.0,1.0
5313,SPLICE/CHANDRA KU,Hero,6,na,5,10.0,0.6
5314,SPLICE II/,Hero,0,na,1,0.0,
5315,SPOILSPORT/,Hero,1,na,2,1.0,1.0
5316,SPOOKY,Hero,0,na,1,0.0,
5317,SPOOR/ANDREW HAMISH,Villain,59,na,12,66.0,0.8939393939393939
5318,SPORE,Hero,3,na,3,3.0,1.0
5319,SPOT/,Villain,27,na,8,28.0,0.9642857142857143
5320,SPRAGG,Villain,12,na,7,21.0,0.5714285714285714
5321,"SPRINGER, JERRY",Hero,6,na,4,6.0,1.0
5322,SPRITE,Hero,23,na,14,91.0,0.25274725274725274
5323,SPROCKET,Hero,3,na,4,6.0,0.5
5324,SPUNJE,Hero,30,na,10,45.0,0.6666666666666666
5325,SPYMASTER II,Hero,19,na,8,28.0,0.6785714285714286
5326,SPYMASTER/JAKE JORDA,Hero,97,na,20,190.0,0.5105263157894737
5327,SPYNE,Hero,15,na,7,21.0,0.7142857142857143
5328,SQUID/DONNY CALLAHAN,Hero,6,na,4,6.0,1.0
5329,SQUIRE/,Hero,0,na,1,0.0,
5330,SQUIRREL GIRL/,Hero,1,na,2,1.0,1.0
5331,SSSESTHUGAR,Hero,6,na,4,6.0,1.0
5332,SSSITH,Hero,4,na,4,6.0,0.6666666666666666
5333,SSS'LETHCOTT,Hero,0,na,1,0.0,
5334,"STACY, ARTHUR",Hero,139,na,23,253.0,0.549407114624506
5335,"STACY, CAPT. GEORGE",Hero,119,na,20,190.0,0.6263157894736842
5336,"STACY, GWEN",Hero,193,na,29,406.0,0.4753694581280788
5337,"STACY, GWEN (CLONE)",Hero,39,na,13,78.0,0.5
5338,"STACY, GWEN | MUTANT",Hero,18,na,7,21.0,0.8571428571428571
5339,"STACY, HELEN",Hero,1,na,2,1.0,1.0
5340,"STACY, JILL",Hero,218,na,36,630.0,0.346031746031746
5341,"STACY, NANCY",Hero,6,na,4,6.0,1.0
5342,"STACY, PAUL",Hero,53,na,14,91.0,0.5824175824175825
5343,"STAHL, VERONICA",Hero,1,na,2,1.0,1.0
5344,STAINED GLASS SCARLE,Hero,0,na,1,0.0,
5345,"STALIN, JOSEF",Hero,3,na,3,3.0,1.0
5346,STALKER,Hero,0,na,1,0.0,
5347,STALKING FOX,Hero,0,na,1,0.0,
5348,STALLIOR,Hero,56,na,13,78.0,0.717948717948718
5349,"STALYENKO, COL. YURI",Hero,20,na,7,21.0,0.9523809523809523
5350,STAMPEDE/,Hero,0,na,1,0.0,
5351,"STAMP, J.Q.",Hero,0,na,1,0.0,
5352,"STANACHEK, FREDDIE",Hero,3,na,3,3.0,1.0
5353,"STANCHEK, DR.",Hero,5,na,4,6.0,0.8333333333333334
5354,"STANDISH, GEN.",Hero,1,na,2,1.0,1.0
5355,"STANE, OBADIAH",Villain,18,na,9,36.0,0.5
5356,"STANFORD, DWIGHT ROL",Hero,3,na,3,3.0,1.0
5357,"STANKOWICZ, FABIAN",Hero,433,na,51,1275.0,0.3396078431372549
5358,"STANLEY, TOM",Hero,0,na,1,0.0,
5359,"STAPHOS, DR. MONICA",Hero,1,na,2,1.0,1.0
5360,"STAPLES, EDNA M. GRA",Hero,16,na,8,28.0,0.5714285714285714
5361,STARBOLT,Hero,74,na,18,153.0,0.48366013071895425
5362,STAR,Hero,3,na,3,3.0,1.0
5363,STARDUST/T'URIN G'AR,Hero,21,na,7,21.0,1.0
5364,STARFOX/EROS,Hero,901,na,94,4371.0,0.20613132006405857
5365,STAR HAMMER,Hero,1,na,2,1.0,1.0
5366,STARHAWK II/ALETA OG,Hero,3,na,3,3.0,1.0
5367,STARHAWK/STAKAR,Hero,3,na,3,3.0,1.0
5368,"STAR, JOAN",Hero,10,na,5,10.0,1.0
5369,"STARK, HOWARD",Hero,5,na,5,10.0,0.5
5370,"STARK, HOWARD | TIME",Hero,10,na,5,10.0,1.0
5371,"STARK, ISAAC",Hero,1,na,2,1.0,1.0
5372,"STARK, MARIA CARBONE",Hero,1,na,2,1.0,1.0
5373,"STARK, MARIA | TIMES",Hero,10,na,5,10.0,1.0
5374,"STARK, MORGAN",Hero,61,na,14,91.0,0.6703296703296703
5375,"STARR, AARON",Hero,1,na,2,1.0,1.0
5376,"STARR, JACQUELINE",Hero,0,na,1,0.0,
5377,"STARR, TRIXIE TRISH",Hero,33,na,12,66.0,0.5
5378,STARSHINE II/BRANDY,Hero,38,na,19,171.0,0.2222222222222222
5379,STARSHINE III/ANARRA,Hero,1,na,2,1.0,1.0
5380,STARSHINE/LANDRA,Hero,6,na,4,6.0,1.0
5381,STAR-STALKER,Hero,23,na,10,45.0,0.5111111111111111
5382,STAR THIEF II,Hero,0,na,1,0.0,
5383,STAR THIEF III/DITMI,Hero,9,na,5,10.0,0.9
5384,STAR THIEF/,Hero,0,na,1,0.0,
5385,STATIC,Villain,61,na,14,91.0,0.6703296703296703
5386,"ST. CROIX, CARTIER",Hero,0,na,1,0.0,
5387,"ST. CROIX, CLAUDETTE",Hero,1,na,2,1.0,1.0
5388,"ST. CROIX, LOUIS",Hero,6,na,4,6.0,1.0
5389,"ST. CROIX, NICOLE",Hero,1,na,2,1.0,1.0
5390,STECK'EE,Hero,3,na,3,3.0,1.0
5391,"STEED, JOHN",Hero,6,na,4,6.0,1.0
5392,"STEED, MR.",Hero,36,na,9,36.0,1.0
5393,STEEL COLLAR,Hero,9,na,5,10.0,0.9
5394,"STEELE, BOBBY",Hero,94,na,18,153.0,0.6143790849673203
5395,"STEELE, MARCY MASTER",Hero,104,na,21,210.0,0.49523809523809526
5396,"STEELE, SIMON/WOLFGA",Hero,1,na,2,1.0,1.0
5397,STEEL SERPENT,Villain,2,na,3,3.0,0.6666666666666666
5398,STEEL SPIDER/OLLIE O,Hero,0,na,1,0.0,
5399,STEEL WIND,Villain,309,na,27,351.0,0.8803418803418803
5400,STEEPLEJACK II/MAXWE,Hero,153,na,18,153.0,1.0
5401,STEEPLEJACK,Hero,0,na,1,0.0,
5402,STEGRON,Villain,11,na,6,15.0,0.7333333333333333
5403,"STEIN, EMIL",Hero,0,na,1,0.0,
5404,STELLARAX,Hero,0,na,1,0.0,
5405,STELLARIS/LEAH PRINC,Villain,51,na,13,78.0,0.6538461538461539
5406,STEM,Hero,1,na,2,1.0,1.0
5407,"STEPHANAPOULUS, COSM",Hero,1,na,2,1.0,1.0
5408,"STERIXIAN, ALMONNAS",Hero,3,na,3,3.0,1.0
5409,"STERIXIAN, LOATIA",Hero,3,na,3,3.0,1.0
5410,STERLING,Hero,0,na,1,0.0,
5411,"STERLING, SID",Hero,0,na,1,0.0,
5412,"STERMAN, ANDREA ANDI",Hero,116,na,20,190.0,0.6105263157894737
5413,"STERNBERG, DR. BERTH",Hero,1,na,2,1.0,1.0
5414,STERN,Hero,1,na,2,1.0,1.0
5415,"STERN, ROGER",Hero,7,na,5,10.0,0.7
5416,"STEVENS, DR. VINCENT",Hero,0,na,1,0.0,
5417,"STEVENS, MILO",Hero,10,na,5,10.0,1.0
5418,"STEWART, MACKINLEY",Hero,6,na,4,6.0,1.0
5419,"STEWART, MADDIE",Hero,3,na,3,3.0,1.0
5420,"STEWART, MARY",Hero,3,na,3,3.0,1.0
5421,"STEWART, TINA",Hero,3,na,3,3.0,1.0
5422,"ST. GERMAINE, COMTE",Hero,0,na,1,0.0,
5423,"ST. HUBBINS, SARI",Hero,0,na,1,0.0,
5424,STICK,Hero,13,na,7,21.0,0.6190476190476191
5425,"STILES, TATJANA",Hero,0,na,1,0.0,
5426,STILETTO,Hero,89,na,18,153.0,0.5816993464052288
5427,STILETTO II/,Hero,0,na,1,0.0,
5428,STILT-MAN/WILBUR DAY,Hero,314,na,40,780.0,0.4025641025641026
5429,"STILWELL, RON",Hero,0,na,1,0.0,
5430,STINGER II/,Villain,0,na,1,0.0,
5431,STINGER III/,Villain,70,na,14,91.0,0.7692307692307693
5432,STINGER IV,Villain,10,na,5,10.0,1.0
5433,STINGER/,Villain,0,na,1,0.0,
5434,STINGRAY/DR. WALTER,Hero,416,na,51,1275.0,0.3262745098039216
5435,STINGRAY | MUTANT X-,Hero,79,na,14,91.0,0.8681318681318682
5436,STINKY,Hero,0,na,1,0.0,
5437,STITCH/,Hero,1,na,2,1.0,1.0
5438,"STITHY, THEODORE",Hero,1,na,2,1.0,1.0
5439,"ST. LAWRENCE, COL. C",Hero,34,na,14,91.0,0.37362637362637363
5440,"STOCKBRIDGE, CHARLES",Hero,120,na,16,120.0,1.0
5441,"STOCKBRIDGE, DEANNA",Hero,120,na,16,120.0,1.0
5442,"STOKER, OLIVIER",Hero,0,na,1,0.0,
5443,"STONE, CHANTAL",Hero,3,na,3,3.0,1.0
5444,STONECOLD/,Hero,10,na,5,10.0,1.0
5445,STONECUTTER/UTAMA TO,Hero,15,na,6,15.0,1.0
5446,STONE,Hero,3,na,3,3.0,1.0
5447,STONE-FACE,Hero,1,na,2,1.0,1.0
5448,STONE II,Hero,6,na,4,6.0,1.0
5449,"STONE, JOHN",Hero,0,na,1,0.0,
5450,"STONE, LT. MARCUS",Hero,240,na,36,630.0,0.38095238095238093
5451,"STONE, MARGARET",Hero,10,na,5,10.0,1.0
5452,"STONE, MEG",Hero,15,na,6,15.0,1.0
5453,"STONE, NELSON",Hero,0,na,1,0.0,
5454,"STONE, TIBERIUS",Hero,11,na,6,15.0,0.7333333333333333
5455,STONEWALL/LOUIS HAMI,Hero,189,na,24,276.0,0.6847826086956522
5456,STORM 2013,Hero,27,na,9,36.0,0.75
5457,"STORM, CHILI",Hero,10,na,5,10.0,1.0
5458,STORM DOPPELGANGER,Villain,21,na,7,21.0,1.0
5459,STORM DOPPELGANGER I,Villain,144,na,18,153.0,0.9411764705882353
5460,STORMER,Hero,0,na,1,0.0,
5461,"STORM, JOHNNY | MUTA",Hero,20,na,7,21.0,0.9523809523809523
5462,STORM/ORORO MUNROE S,Hero,3136,na,252,31626.0,0.09915891987605135
5463,"STORM, SUE | TIMESLI",Hero,10,na,5,10.0,1.0
5464,STRACU,Hero,0,na,1,0.0,
5465,"STRANG, COL./LT. GAR",Hero,26,na,9,36.0,0.7222222222222222
5466,STRANGE,Hero,0,na,1,0.0,
5467,STRANGER,Hero,198,na,35,595.0,0.33277310924369746
5468,STRANGLEHOLD,Hero,0,na,1,0.0,
5469,STRANGLER,Hero,3,na,3,3.0,1.0
5470,STRIDER,Hero,146,na,31,465.0,0.3139784946236559
5471,STRIKER,Hero,0,na,1,0.0,
5472,"STRIKER, SAM",Hero,5,na,4,6.0,0.8333333333333334
5473,"STRINGER, AMY",Hero,0,na,1,0.0,
5474,STROBE/,Hero,60,na,16,120.0,0.5
5475,STRONGARM/,Hero,28,na,8,28.0,1.0
5476,STRONGARM II/ARMSTRO,Hero,0,na,1,0.0,
5477,STRONG GUY DOPPELGAN,Hero,277,na,26,325.0,0.8523076923076923
5478,STRONG GUY/GUIDO CAR,Hero,782,na,82,3321.0,0.2354712436013249
5479,STRONG GUY | MUTANT,Hero,55,na,11,55.0,1.0
5480,STRONGHOLD/,Hero,3,na,3,3.0,1.0
5481,"STRONG, MARTIN HENRY",Hero,7,na,5,10.0,0.7
5482,"STRONG, SUSAN",Hero,9,na,5,10.0,0.9
5483,STRONTIUM-90/,Hero,1,na,2,1.0,1.0
5484,"STROUD, SIMON",Hero,12,na,7,21.0,0.5714285714285714
5485,"STROUGHTON, WILLIAM",Hero,0,na,1,0.0,
5486,"STRUCKER, ANDREA",Hero,275,na,45,990.0,0.2777777777777778
5487,"STRUCKER, ANDREAS",Hero,286,na,46,1035.0,0.2763285024154589
5488,"STRUNK, BELLA",Hero,1,na,2,1.0,1.0
5489,STRYFE,Villain,114,na,25,300.0,0.38
5490,"STRYKER, WILLIS",Villain,13,na,7,21.0,0.6190476190476191
5491,"ST. THOMAS, JULES",Hero,28,na,9,36.0,0.7777777777777778
5492,"STUART, BRIG. ALYSAN",Hero,144,na,26,325.0,0.4430769230769231
5493,"STUART, DR. ALISTAIR",Hero,44,na,19,171.0,0.2573099415204678
5494,"STUART, DR.",Hero,16,na,8,28.0,0.5714285714285714
5495,STUNNER/ANGELINA BRA,Hero,99,na,20,190.0,0.5210526315789473
5496,STUNT-MASTER/GEORGE,Hero,49,na,19,171.0,0.28654970760233917
5497,"STURDY, PROF. KENNET",Hero,5,na,4,6.0,0.8333333333333334
5498,"STYGE, REV.",Hero,1,na,2,1.0,1.0
5499,STYGIAN STARBENDER,Hero,16,na,7,21.0,0.7619047619047619
5500,STYGLUT/,Hero,0,na,1,0.0,
5501,STYRAK,Hero,0,na,1,0.0,
5502,STYX II,Hero,3,na,3,3.0,1.0
5503,STYX/JACOB EICHORN,Hero,6,na,4,6.0,1.0
5504,"SUAREZ, RAPHAEL",Hero,16,na,8,28.0,0.5714285714285714
5505,SUB-MARINER | MUTANT,Hero,60,na,12,66.0,0.9090909090909091
5506,SUB-MARINER/NAMOR MA,Hero,2241,na,194,18721.0,0.11970514395598526
5507,"SU, DR. KO BIN",Hero,3,na,4,6.0,0.5
5508,"SUEE, FAH LO",Hero,7,na,5,10.0,0.7
5509,SUGAR MAN,Villain,25,na,8,28.0,0.8928571428571429
5510,SUICIDE/CHRIS DANIEL,Hero,1,na,2,1.0,1.0
5511,"SUKHAROV, DIMITRI",Hero,0,na,1,0.0,
5512,"SUKHAROV, VIKTORIA",Hero,0,na,1,0.0,
5513,"SUMMERS, DEBORAH",Hero,6,na,4,6.0,1.0
5514,"SUMMERS, MADELYNE MA",Hero,606,na,64,2016.0,0.3005952380952381
5515,"SUMMERS, NATHAN CHRI",Hero,1010,na,110,5995.0,0.16847372810675562
5516,"SUMMERS, PHILIP",Hero,6,na,4,6.0,1.0
5517,"SUMMERS, SCOTT III |",Hero,118,na,24,276.0,0.427536231884058
5518,SUMO,Hero,19,na,7,21.0,0.9047619047619048
5519,SUNDANCE,Hero,0,na,1,0.0,
5520,SUNDER,Villain,280,na,32,496.0,0.5645161290322581
5521,SUNDOWN/DR. DAVE LOW,Hero,5,na,4,6.0,0.8333333333333334
5522,SUNDRAGON/PAMELA DOU,Hero,6,na,5,10.0,0.6
5523,SUNFIRE/SHIRO YASHID,Hero,6,na,4,6.0,1.0
5524,SUNFIRE/SHIRO YOSHID,Hero,425,na,62,1891.0,0.22474881015335801
5525,"SUN, LIN",Hero,14,na,8,28.0,0.5
5526,SUNSET GRACE,Hero,0,na,1,0.0,
5527,SUNSET,Hero,0,na,1,0.0,
5528,SUNSHINE/AUTUMN MACR,Hero,2,na,3,3.0,0.6666666666666666
5529,SUNSPOT/ROBERTO DACO,Hero,1147,na,117,6786.0,0.1690244621279104
5530,SUNSPYRE/LEYU YOSHID,Hero,3,na,3,3.0,1.0
5531,SUNSTROKE/,Villain,119,na,16,120.0,0.9916666666666667
5532,SUN-TAO,Hero,0,na,1,0.0,
5533,SUNTURION/ARTHUR DEA,Villain,50,na,12,66.0,0.7575757575757576
5534,SUNTURION II/MIKE ST,Villain,0,na,1,0.0,
5535,SUPER-ADAPTOID/ALESS,Villain,154,na,27,351.0,0.43874643874643876
5536,SUPER-ANDROID F-4,Hero,3,na,3,3.0,1.0
5537,SUPERCHARGER/,Hero,135,na,17,136.0,0.9926470588235294
5538,"SUPERIA/WENTWORTH, D",Hero,342,na,31,465.0,0.7354838709677419
5539,SUPER-NOVA,Hero,1,na,2,1.0,1.0
5540,SUPER-PATRIOT,Villain,1,na,2,1.0,1.0
5541,SUPER SABRE/MARTIN F,Hero,135,na,21,210.0,0.6428571428571429
5542,SUPER SKRULL/KL'RT,Hero,267,na,33,528.0,0.5056818181818182
